2004-09-01,W. Fix,900
2004-12-01,A. Barber,922
2004-12-01,A. Goodman,990
2004-12-01,B. Cowperthwait,963
2004-12-01,B. Soleng,963
2004-12-01,C. Downey,931
2004-12-01,D. Hogg,931
2004-12-01,D. Jones,940
2004-12-01,G. Wintrob,937
2004-12-01,J. Cahill,957
2004-12-01,J. Flores,923
2004-12-01,J. Nickel,932
2004-12-01,J. Proud,939
2004-12-01,L. Steffen,925
2004-12-01,M. Buono,913
2004-12-01,M. Mattioli,886
2004-12-01,M. Proud,808
2004-12-01,P. Skidd,886
2004-12-01,S. Ditter,903
2004-12-01,S. Soleng,948
2004-12-01,T. Downey,890
2004-12-01,T. Pazar,906
2004-12-01,W. Fix,900
2005-02-01,A. Barber,922
2005-02-01,A. Goodman,990
2005-02-01,B. Cowperthwait,963
2005-02-01,B. Soleng,965
2005-02-01,C. Downey,931
2005-02-01,C. Kuecherer,909
2005-02-01,D. Hogg,931
2005-02-01,D. Jones,940
2005-02-01,G. Wintrob,937
2005-02-01,J. Cahill,957
2005-02-01,J. Flores,923
2005-02-01,J. Nickel,932
2005-02-01,J. Proud,939
2005-02-01,L. Steffen,925
2005-02-01,M. Buono,908
2005-02-01,M. Mattioli,886
2005-02-01,M. Proud,808
2005-02-01,P. Skidd,886
2005-02-01,S. Ditter,903
2005-02-01,S. Soleng,955
2005-02-01,T. Downey,890
2005-02-01,T. Pazar,906
2005-02-01,W. Fix,900
2005-05-01,A. Barber,916
2005-05-01,A. Goodman,979
2005-05-01,B. Cowperthwait,963
2005-05-01,B. Soleng,977
2005-05-01,C. Downey,931
2005-05-01,C. Kuecherer,909
2005-05-01,D. Hogg,910
2005-05-01,D. Jaskot,902
2005-05-01,D. Jones,932
2005-05-01,G. Wintrob,937
2005-05-01,J. Cahill,967
2005-05-01,J. Flores,928
2005-05-01,J. Nickel,932
2005-05-01,J. Proud,913
2005-05-01,L. Steffen,925
2005-05-01,M. Buono,925
2005-05-01,M. Mattioli,919
2005-05-01,M. Proud,808
2005-05-01,P. Skidd,886
2005-05-01,S. Ditter,903
2005-05-01,S. Soleng,984
2005-05-01,T. Downey,890
2005-05-01,T. Pazar,906
2005-05-01,W. Fix,900
2005-07-01,A. Barber,916
2005-07-01,A. Goodman,981
2005-07-01,B. Cowperthwait,963
2005-07-01,B. Soleng,974
2005-07-01,C. Downey,931
2005-07-01,C. Kuecherer,909
2005-07-01,D. Hogg,913
2005-07-01,D. Jaskot,902
2005-07-01,D. Jones,933
2005-07-01,G. Wintrob,937
2005-07-01,J. Cahill,964
2005-07-01,J. Flores,926
2005-07-01,J. Nickel,932
2005-07-01,J. Proud,916
2005-07-01,L. Steffen,925
2005-07-01,M. Buono,925
2005-07-01,M. Mattioli,919
2005-07-01,M. Proud,808
2005-07-01,P. Skidd,886
2005-07-01,S. Ditter,903
2005-07-01,S. Soleng,984
2005-07-01,T. Downey,890
2005-07-01,T. Pazar,906
2005-07-01,W. Fix,900
2005-09-01,A. Barber,928
2005-09-01,A. Goodman,976
2005-09-01,B. Cowperthwait,979
2005-09-01,B. Soleng,983
2005-09-01,C. Downey,931
2005-09-01,C. Kuecherer,907
2005-09-01,D. Hogg,943
2005-09-01,D. Jaskot,942
2005-09-01,D. Jones,924
2005-09-01,G. Wintrob,954
2005-09-01,J. Cahill,975
2005-09-01,J. Flores,932
2005-09-01,J. Nickel,932
2005-09-01,J. Proud,929
2005-09-01,L. Steffen,925
2005-09-01,M. Buono,940
2005-09-01,M. Mattioli,914
2005-09-01,M. Proud,808
2005-09-01,P. Skidd,886
2005-09-01,S. Ditter,903
2005-09-01,S. Soleng,986
2005-09-01,T. Downey,890
2005-09-01,T. Pazar,906
2005-09-01,W. Fix,900
2005-12-01,A. Barber,930
2005-12-01,A. Goodman,978
2005-12-01,A. Tabaczynski,969
2005-12-01,B. Cowperthwait,996
2005-12-01,B. Soleng,992
2005-12-01,C. Downey,931
2005-12-01,C. Kuecherer,930
2005-12-01,D. Hogg,943
2005-12-01,D. Jaskot,942
2005-12-01,D. Jones,933
2005-12-01,G. Wintrob,954
2005-12-01,J. Cahill,986
2005-12-01,J. Flores,934
2005-12-01,J. Nickel,932
2005-12-01,J. Proud,929
2005-12-01,L. Steffen,925
2005-12-01,M. Buono,949
2005-12-01,M. Mattioli,920
2005-12-01,M. Proud,808
2005-12-01,P. Skidd,886
2005-12-01,S. Ditter,903
2005-12-01,S. Soleng,988
2005-12-01,T. Downey,890
2005-12-01,T. Pazar,906
2005-12-01,W. Fix,900
2006-01-01,A. Barber,930
2006-01-01,A. Goodman,984
2006-01-01,A. Tabaczynski,969
2006-01-01,B. Cowperthwait,999
2006-01-01,B. Soleng,998
2006-01-01,C. Downey,931
2006-01-01,C. Kuecherer,930
2006-01-01,D. Hogg,943
2006-01-01,D. Jaskot,942
2006-01-01,D. Jones,939
2006-01-01,G. Wintrob,954
2006-01-01,J. Cahill,986
2006-01-01,J. Flores,939
2006-01-01,J. Nickel,932
2006-01-01,J. Proud,929
2006-01-01,L. Steffen,925
2006-01-01,M. Buono,950
2006-01-01,M. Mattioli,920
2006-01-01,M. Proud,808
2006-01-01,P. Skidd,886
2006-01-01,S. Ditter,903
2006-01-01,S. Soleng,993
2006-01-01,T. Downey,890
2006-01-01,T. Pazar,906
2006-01-01,W. Fix,900
2006-02-01,A. Barber,930
2006-02-01,A. Goodman,984
2006-02-01,A. Tabaczynski,969
2006-02-01,B. Cowperthwait,999
2006-02-01,B. Soleng,998
2006-02-01,C. Downey,931
2006-02-01,C. Kuecherer,930
2006-02-01,D. Hogg,943
2006-02-01,D. Jaskot,942
2006-02-01,D. Jones,939
2006-02-01,G. Wintrob,954
2006-02-01,J. Cahill,986
2006-02-01,J. Flores,939
2006-02-01,J. Nickel,932
2006-02-01,J. Proud,929
2006-02-01,L. Steffen,925
2006-02-01,M. Buono,949
2006-02-01,M. Mattioli,920
2006-02-01,M. Proud,808
2006-02-01,P. Skidd,886
2006-02-01,S. Ditter,903
2006-02-01,S. Soleng,993
2006-02-01,T. Downey,890
2006-02-01,T. Pazar,906
2006-02-01,W. Fix,900
2006-04-01,A. Barber,930
2006-04-01,A. Goodman,984
2006-04-01,A. Tabaczynski,969
2006-04-01,B. Cowperthwait,999
2006-04-01,B. Soleng,1000
2006-04-01,C. Downey,931
2006-04-01,C. Kuecherer,930
2006-04-01,D. Hogg,943
2006-04-01,D. Jaskot,942
2006-04-01,D. Jones,939
2006-04-01,G. Wintrob,954
2006-04-01,J. Cahill,986
2006-04-01,J. Flores,942
2006-04-01,J. Nickel,932
2006-04-01,J. Proud,929
2006-04-01,L. Steffen,925
2006-04-01,M. Buono,949
2006-04-01,M. Mattioli,920
2006-04-01,M. Proud,808
2006-04-01,P. Skidd,886
2006-04-01,S. Ditter,903
2006-04-01,S. Soleng,992
2006-04-01,T. Downey,890
2006-04-01,T. Pazar,906
2006-04-01,W. Fix,900
2006-06-01,A. Barber,930
2006-06-01,A. Goodman,988
2006-06-01,A. Tabaczynski,932
2006-06-01,B. Cowperthwait,1004
2006-06-01,B. Soleng,1001
2006-06-01,C. Downey,931
2006-06-01,C. Kuecherer,932
2006-06-01,D. Hogg,943
2006-06-01,D. Jaskot,942
2006-06-01,D. Jones,952
2006-06-01,G. Wintrob,954
2006-06-01,J. Cahill,989
2006-06-01,J. Carrieri,942
2006-06-01,J. Flores,942
2006-06-01,J. Nickel,932
2006-06-01,J. Proud,929
2006-06-01,L. Steffen,925
2006-06-01,M. Buono,955
2006-06-01,M. Mattioli,920
2006-06-01,M. Proud,808
2006-06-01,P. Skidd,886
2006-06-01,S. Ditter,925
2006-06-01,S. Soleng,994
2006-06-01,T. Downey,890
2006-06-01,T. Pazar,906
2006-06-01,W. Fix,900
2006-09-01,A. Barber,929
2006-09-01,A. Goodman,1002
2006-09-01,A. Tabaczynski,947
2006-09-01,B. Cowperthwait,997
2006-09-01,B. Soleng,1005
2006-09-01,C. Downey,931
2006-09-01,C. Kuecherer,942
2006-09-01,D. Hogg,943
2006-09-01,D. Jaskot,942
2006-09-01,D. Jones,955
2006-09-01,G. Wintrob,972
2006-09-01,J. Cahill,993
2006-09-01,J. Carrieri,951
2006-09-01,J. Flores,944
2006-09-01,J. Nickel,932
2006-09-01,J. Proud,929
2006-09-01,L. Steffen,925
